productid,itemsize,purchaseid,quantity,purchaseprice
905,8.5,8229,1,10.99
905,9,8603,1,10.99
905,10,8091,2,10.99
905,11,8366,1,10.99
905,11,8739,1,10.99
906,8,8221,1,20
906,9,7908,1,20
906,10,7951,2,20
906,10,8780,1,20
906,11,8131,1,20
906,11,8732,1,20
906,12,7908,1,20
906,12,8780,2,20
906,12,8825,1,20
907,8.5,8707,1,12.49
908,9,8288,1,42.5
908,9.5,8152,1,42.5
908,10.5,7930,1,42.5
908,10.5,8846,2,42.5
908,12,8288,1,42.5
909,9.5,8450,1,23.5
909,10.5,8354,2,23.5
909,10.5,8401,1,23.5
909,10.5,8450,1,23.5
909,10.5,8728,1,23.5
910,7,8091,1,8.49
910,7,8366,1,8.49
910,8.5,8318,1,8.49
911,7,8539,1,17
911,8.5,8123,1,17
912,7.5,8399,1,32.5
912,8,8035,1,32.5
912,8.5,8818,2,32.5
912,8.5,8863,1,32.5
912,9,8541,1,32.5
912,9.5,8910,1,32.5
912,10,8035,1,32.5
912,10,8305,1,32.5
912,10.5,8214,1,32.5
912,10.5,8399,1,32.5
912,11.5,8078,1,32.5
912,11.5,8305,1,32.5
912,11.5,8352,1,32.5
912,11.5,8681,1,32.5
912,11.5,8954,1,32.5
912,12,7991,1,32.5
912,12,8305,1,32.5
912,12,8352,1,32.5
912,12,8637,1,32.5
912,12,8954,1,32.5
913,8.5,8898,1,24.5
913,9,8851,1,24.5
913,9,8898,1,24.5
913,9.5,8532,2,24.5
913,9.5,8985,1,24.5
913,10,8578,1,24.5
913,10.5,8851,1,24.5
914,7,8487,1,24
914,9.5,8204,1,24
914,9.5,8388,1,24
914,9.5,8487,1,24
915,7,7980,1,40
915,7,8115,1,40
915,7,8158,1,40
915,7,8714,1,40
915,7.5,7935,1,40
915,7.5,8249,2,40
915,7.5,8388,1,40
915,7.5,8532,2,40
915,8,8115,1,40
915,8,8249,1,40
915,8,8341,1,40
915,8,8388,1,40
915,8,8435,3,40
915,8,8532,2,40
915,8,8671,1,40
915,8,8944,1,40
915,8.5,7935,1,40
915,8.5,7980,1,40
915,8.5,8023,1,40
915,8.5,8158,1,40
915,8.5,8204,1,40
915,8.5,8532,1,40
915,8.5,8578,1,40
915,8.5,8898,1,40
915,9,7891,2,40
915,9,8023,1,40
915,9,8067,1,40
915,9,8115,1,40
915,9,8341,1,40
915,9,8388,2,40
915,9,8435,1,40
915,9,8487,1,40
915,9,8532,1,40
915,9,8578,1,40
915,9,8898,1,40
915,9.5,7891,2,40
915,9.5,7980,2,40
915,9.5,8067,1,40
915,9.5,8204,1,40
915,9.5,8341,1,40
915,9.5,8435,4,40
915,9.5,8625,3,40
915,9.5,8671,1,40
915,9.5,8714,1,40
915,9.5,8762,1,40
915,9.5,8898,3,40
915,9.5,8944,2,40
915,10,7935,3,40
915,10,8067,1,40
915,10,8341,2,40
915,10,8388,1,40
915,10,8435,2,40
915,10,8578,1,40
915,10,8671,1,40
915,10,8714,1,40
915,10,8944,1,40
915,10.5,7980,2,40
915,10.5,8067,2,40
915,10.5,8158,3,40
915,10.5,8295,1,40
915,10.5,8341,1,40
915,10.5,8388,1,40
915,10.5,8435,3,40
915,10.5,8487,2,40
915,10.5,8714,1,40
915,10.5,8762,1,40
915,10.5,8807,1,40
915,10.5,8851,1,40
915,10.5,8898,1,40
915,10.5,8944,2,40
915,10.5,8985,1,40
915,11,7891,1,40
915,11,7935,1,40
915,11,7980,2,40
915,11,8023,2,40
915,11,8115,1,40
915,11,8204,1,40
915,11,8341,1,40
915,11,8388,3,40
915,11,8435,1,40
915,11,8487,1,40
915,11,8578,1,40
915,11,8625,1,40
915,11,8714,1,40
915,11,8898,2,40
915,11,8944,1,40
915,11.5,7891,1,40
915,11.5,7935,7,40
915,11.5,8023,1,40
915,11.5,8067,1,40
915,11.5,8158,3,40
915,11.5,8204,2,40
915,11.5,8249,1,40
915,11.5,8295,2,40
915,11.5,8341,2,40
915,11.5,8388,4,40
915,11.5,8435,1,40
915,11.5,8532,3,40
915,11.5,8578,2,40
915,11.5,8671,2,40
915,11.5,8714,2,40
915,11.5,8807,4,40
915,11.5,8851,2,40
915,11.5,8898,5,40
915,11.5,8985,1,40
915,12,7891,2,40
915,12,8023,1,40
915,12,8388,2,40
915,12,8435,2,40
915,12,8532,2,40
915,12,8762,2,40
915,12,8898,3,40
916,7,8762,1,37.5
916,7.5,8671,1,37.5
916,7.5,8714,1,37.5
916,7.5,8807,1,37.5
916,7.5,8851,1,37.5
916,8,8158,2,37.5
916,8,8898,2,37.5
916,8.5,7980,1,37.5
916,8.5,8295,1,37.5
916,8.5,8388,1,37.5
916,9,8532,1,37.5
916,9,8762,2,37.5
916,9,8985,1,37.5
916,9.5,8067,2,37.5
916,9.5,8204,1,37.5
916,9.5,8295,1,37.5
916,9.5,8341,1,37.5
916,9.5,8487,4,37.5
916,9.5,8532,1,37.5
916,9.5,8625,1,37.5
916,9.5,8851,3,37.5
916,9.5,8898,1,37.5
916,9.5,8985,2,37.5
916,10,7891,1,37.5
916,10,7935,1,37.5
916,10,8067,1,37.5
916,10,8115,1,37.5
916,10,8388,1,37.5
916,10,8435,1,37.5
916,10,8487,2,37.5
916,10,8578,2,37.5
916,10,8625,1,37.5
916,10,8671,2,37.5
916,10.5,7891,2,37.5
916,10.5,7935,1,37.5
916,10.5,7980,2,37.5
916,10.5,8067,1,37.5
916,10.5,8158,1,37.5
916,10.5,8204,3,37.5
916,10.5,8295,1,37.5
916,10.5,8435,1,37.5
916,10.5,8487,1,37.5
916,10.5,8578,3,37.5
916,10.5,8625,1,37.5
916,10.5,8714,1,37.5
916,10.5,8762,1,37.5
916,10.5,8807,1,37.5
916,10.5,8898,1,37.5
916,11,7980,3,37.5
916,11,8023,1,37.5
916,11,8158,1,37.5
916,11,8249,1,37.5
916,11,8295,1,37.5
916,11,8435,1,37.5
916,11,8487,1,37.5
916,11,8625,1,37.5
916,11,8714,2,37.5
916,11,8851,1,37.5
916,11,8898,2,37.5
916,11.5,7891,1,37.5
916,11.5,7935,2,37.5
916,11.5,7980,2,37.5
916,11.5,8023,2,37.5
916,11.5,8067,2,37.5
916,11.5,8115,2,37.5
916,11.5,8158,1,37.5
916,11.5,8204,4,37.5
916,11.5,8249,1,37.5
916,11.5,8295,2,37.5
916,11.5,8435,3,37.5
916,11.5,8532,1,37.5
916,11.5,8578,3,37.5
916,11.5,8625,2,37.5
916,11.5,8671,2,37.5
916,11.5,8714,2,37.5
916,11.5,8807,1,37.5
916,11.5,8851,2,37.5
916,11.5,8898,1,37.5
916,12,8067,2,37.5
916,12,8435,1,37.5
916,12,8807,2,37.5
916,12,8985,2,37.5
917,9.5,8388,1,26
918,5.5,8413,1,22.5
918,5.5,8966,1,22.5
918,6,7915,1,22.5
918,6,8048,1,22.5
918,6,8603,1,22.5
918,6.5,8786,1,22.5
918,7.5,8694,1,22.5
918,9,8463,1,22.5
919,6.5,8091,1,8.99
919,6.5,8413,1,8.99
919,6.5,8923,1,8.99
919,8.5,8649,1,8.99
920,6,8463,1,7
920,6.5,7915,1,7
921,5.5,8048,2,8
921,5.5,8229,2,8
921,5.5,8877,1,8
921,5.5,8966,1,8
922,8.5,8219,1,20.5
922,9,8997,2,20.5
922,9.5,7949,1,20.5
922,9.5,8129,1,20.5
922,9.5,8172,2,20.5
922,9.5,8357,1,20.5
922,9.5,8868,1,20.5
922,9.5,8958,1,20.5
922,10,8403,1,20.5
922,10,8502,2,20.5
922,11,8730,2,20.5
922,11.5,7996,3,20.5
922,11.5,8453,1,20.5
922,11.5,8958,2,20.5
923,7.5,8172,1,18
923,8,8219,1,18
923,8.5,8357,1,18
923,8.5,8958,1,18
923,9.5,8040,1,18
923,9.5,8778,1,18
923,10,8502,1,18
923,11,8730,1,18
923,11.5,7949,1,18
923,11.5,8685,1,18
923,11.5,8914,2,18
924,7,8399,1,25
924,7,8637,1,25
924,7.5,7945,1,25
924,7.5,8590,1,25
924,8,8818,1,25
924,8.5,7991,1,25
924,8.5,8818,1,25
924,9.5,8399,1,25
924,9.5,8497,2,25
924,10,8035,1,25
924,10.5,7991,1,25
924,10.5,8775,2,25
924,11,7945,1,25
924,11,8168,1,25
924,11,8399,1,25
924,11,8448,2,25
924,11,8541,1,25
924,11.5,8125,1,25
924,11.5,8497,1,25
924,11.5,8681,1,25
924,11.5,8726,1,25
924,11.5,8818,1,25
924,12,8399,1,25
924,12,8775,1,25
925,7,8448,1,29
925,8,8726,2,29
925,9,8726,1,29
925,9.5,8035,1,29
925,9.5,8259,1,29
925,9.5,8448,1,29
925,9.5,8637,2,29
925,9.5,8726,1,29
925,10,8637,1,29
925,10.5,7945,1,29
925,10.5,8168,1,29
925,10.5,8352,1,29
925,10.5,8399,1,29
925,10.5,8448,1,29
925,10.5,8497,2,29
925,10.5,8637,1,29
925,10.5,8954,1,29
925,11,8078,1,29
925,11.5,8035,1,29
925,11.5,8214,1,29
925,11.5,8305,1,29
925,11.5,8497,1,29
925,11.5,8775,1,29
925,11.5,8863,1,29
925,12,8125,1,29
925,12,8448,3,29
925,12,8863,1,29
925,12,8910,1,29
926,9.5,7991,1,29
926,9.5,8214,1,29
926,11.5,7902,2,29
926,11.5,7991,2,29
926,11.5,8168,1,29
926,11.5,8448,1,29
926,11.5,8726,1,29
926,12,8305,1,29
926,12,8497,1,29
927,6.5,8214,1,30
927,6.5,8681,1,30
927,6.5,8775,1,30
927,6.5,8818,1,30
927,7,8590,1,30
927,7,8863,1,30
927,9.5,8125,1,30
927,9.5,8214,1,30
927,10.5,7991,1,30
927,10.5,8168,1,30
927,10.5,8305,2,30
927,10.5,8726,1,30
927,10.5,8863,1,30
927,11,8352,2,30
927,11,8399,1,30
927,11,8590,1,30
928,7.5,8910,1,30
928,7.5,8954,1,30
928,9.5,8863,2,30
928,10.5,8214,1,30
928,10.5,8305,1,30
928,10.5,8910,1,30
928,11,8448,1,30
928,11.5,7902,1,30
929,7,8954,1,29
929,7.5,8954,1,29
929,10.5,8352,2,29
929,10.5,8863,1,29
929,11,8125,1,29
929,11,8726,1,29
929,11,8863,2,29
929,11,8954,1,29
929,11.5,7945,1,29
929,11.5,8078,1,29
929,11.5,8214,2,29
929,11.5,8954,1,29
930,6,8541,2,30
930,6.5,8775,2,30
930,9.5,8818,2,30
930,10,8214,1,30
930,11,8818,1,30
931,7,8413,1,7.5
931,8,8138,1,7.5
931,8,8831,2,7.5
931,8.5,8048,1,7.5
931,8.5,8271,1,7.5
932,5.5,8005,1,6.5
932,6,8005,1,6.5
932,6,8048,1,6.5
933,9,8366,1,14
934,5.5,8047,1,19.5
934,6,8317,1,19.5
934,8,8412,1,19.5
934,9.5,8317,1,19.5
934,9.5,8510,1,19.5
934,10,8004,1,19.5
934,10,8510,1,19.5
935,7.5,8738,1,40
935,8.5,8602,1,40
935,9,8228,1,40
935,9.5,8270,1,40
935,9.5,8738,1,40
935,10,8181,1,40
935,10.5,8090,1,40
935,11,8648,1,40
935,11,8965,1,40
935,11.5,8181,1,40
935,11.5,8317,1,40
935,11.5,8462,1,40
935,11.5,8785,1,40
935,12,8876,1,40
936,9.5,7914,1,24
936,9.5,8876,1,24
936,10,8510,1,24
936,10.5,8462,1,24
936,11.5,8412,1,24
936,11.5,8510,1,24
937,7,7914,1,32
937,8,8317,1,32
937,9,8412,2,32
937,10,8228,1,32
937,10,8412,2,32
937,10.5,8270,1,32
937,10.5,8365,1,32
937,10.5,8553,1,32
937,10.5,8648,1,32
937,11.5,8137,1,32
937,11.5,8181,1,32
937,11.5,8876,2,32
938,9.5,8090,1,45
938,9.5,8181,1,45
938,9.5,8648,1,45
938,10,8090,2,45
938,10.5,7914,1,45
938,10.5,8090,1,45
938,10.5,8270,3,45
938,10.5,8648,1,45
938,10.5,8830,1,45
938,11,8462,1,45
938,11.5,8228,1,45
938,11.5,8365,1,45
938,11.5,8510,1,45
938,11.5,8553,1,45
938,11.5,8922,1,45
938,11.5,8965,1,45
938,12,7958,1,45
938,12,8004,1,45
939,7,8553,1,45
939,8,8830,2,45
939,9.5,8181,1,45
939,10.5,8553,1,45
939,10.5,8738,1,45
939,11,8510,1,45
939,11,8693,1,45
939,12,8047,1,45
939,12,8412,1,45
940,7,7914,1,22.5
940,7.5,8228,1,22.5
940,7.5,8365,1,22.5
940,7.5,8412,1,22.5
940,8,8047,1,22.5
940,8,8090,2,22.5
940,8,8137,1,22.5
940,8,8462,2,22.5
940,8,8602,1,22.5
940,8,8785,2,22.5
940,8.5,8365,1,22.5
940,8.5,8602,2,22.5
940,8.5,8922,1,22.5
940,8.5,9001,2,22.5
940,9,8365,1,22.5
940,9,8602,1,22.5
940,9,8830,2,22.5
940,9.5,7914,1,22.5
940,9.5,8004,1,22.5
940,9.5,8047,1,22.5
940,9.5,8181,3,22.5
940,9.5,8228,1,22.5
940,9.5,8317,2,22.5
940,9.5,8922,1,22.5
940,10,8004,2,22.5
940,10,8228,2,22.5
940,10,8553,1,22.5
940,10,8648,1,22.5
940,10,8738,1,22.5
940,10,8876,1,22.5
940,10,8922,2,22.5
940,10.5,8181,1,22.5
940,10.5,8365,1,22.5
940,10.5,8412,2,22.5
940,10.5,8510,1,22.5
940,10.5,8553,1,22.5
940,10.5,8693,1,22.5
940,10.5,8738,1,22.5
940,10.5,8830,2,22.5
940,10.5,8922,1,22.5
940,11,7914,2,22.5
940,11,8047,1,22.5
940,11,8090,1,22.5
940,11,8137,1,22.5
940,11,8228,1,22.5
940,11,8412,1,22.5
940,11,8648,1,22.5
940,11,8738,1,22.5
940,11.5,8047,1,22.5
940,11.5,8228,1,22.5
940,11.5,8270,3,22.5
940,11.5,8317,1,22.5
940,11.5,8510,2,22.5
940,11.5,8648,2,22.5
940,11.5,8738,1,22.5
940,12,7914,1,22.5
940,12,7958,1,22.5
940,12,8090,3,22.5
940,12,8228,1,22.5
940,12,8270,1,22.5
940,12,8510,1,22.5
940,12,8738,1,22.5
940,12,8830,1,22.5
940,12,8922,1,22.5
941,8,8048,1,8
941,10,8048,1,8
941,11,8554,1,8
942,6,7959,4,22.5
942,6,8138,1,22.5
942,6,8318,1,22.5
942,6,8463,2,22.5
942,7,8048,1,22.5
942,7,8318,1,22.5
942,7,8786,1,22.5
942,7,8831,1,22.5
942,7.5,8138,1,22.5
942,7.5,8413,1,22.5
942,7.5,8603,1,22.5
942,7.5,8649,1,22.5
942,8,8005,1,22.5
942,8,8413,1,22.5
942,8.5,8138,1,22.5
942,8.5,8318,1,22.5
942,9,8511,1,22.5
942,10,8048,2,22.5
943,6,8638,1,14.5
943,7,8260,2,14.5
943,7,8542,1,14.5
943,9,8036,1,14.5
943,9,8079,1,14.5
943,9,8353,1,14.5
943,9,8449,1,14.5
943,9,8498,1,14.5
943,9,8776,1,14.5
943,10,7946,1,14.5
943,10,8215,1,14.5
943,10,8353,1,14.5
943,10,8591,1,14.5
943,10,8864,2,14.5
943,11,7946,1,14.5
943,11,7992,2,14.5
943,11,8036,1,14.5
943,11,8353,2,14.5
943,11,8449,1,14.5
943,11,8542,2,14.5
943,11,8819,1,14.5
943,11,8911,1,14.5
944,6,8138,1,15.5
944,6,8554,1,15.5
944,6.5,7915,1,15.5
944,6.5,8463,1,15.5
944,7,8786,1,15.5
944,7.5,8048,2,15.5
944,7.5,8138,1,15.5
944,7.5,8831,1,15.5
944,8.5,8366,2,15.5
944,8.5,8413,2,15.5
944,8.5,8649,1,15.5
944,8.5,9002,1,15.5
944,9,8694,1,15.5
944,10,8318,1,15.5
945,6.5,8885,1,21.5
945,8,8519,1,21.5
945,8,8701,1,21.5
945,8.5,8973,1,21.5
945,9,8238,1,21.5
945,9,8281,1,21.5
946,6,8632,1,34.5
946,6.5,8537,1,34.5
946,7,8073,1,34.5
946,7,8721,2,34.5
946,7.5,8395,1,34.5
946,8,8857,2,34.5
946,8.5,7940,1,34.5
946,9,8442,1,34.5
946,9,8905,1,34.5
946,9.5,7897,1,34.5
946,9.5,8537,2,34.5
947,6,8950,1,34.5
947,6.5,8632,1,34.5
947,7,8395,2,34.5
947,8,7986,1,34.5
947,9,8493,1,34.5
947,9.5,8632,1,34.5
947,10,8395,1,34.5
948,7.5,8463,1,11.49
948,7.5,8877,1,11.49
948,8,8603,1,11.49
948,8.5,7915,1,11.49
948,8.5,8511,1,11.49
948,8.5,8554,2,11.49
948,8.5,8649,2,11.49
948,8.5,8966,1,11.49
948,10,8091,1,11.49
948,10,8413,1,11.49
948,10,8463,1,11.49
948,10,8739,1,11.49
948,10,8831,1,11.49
948,11,8413,1,11.49
948,11,8511,1,11.49
948,11,8966,1,11.49
949,7,7992,1,14.5
949,7.5,8682,1,14.5
949,8.5,8864,1,14.5
950,8.5,8258,1,14
950,10,8167,2,14
950,10,8589,1,14
950,11,8167,1,14
950,11,8213,1,14
951,9,8426,1,5.5
951,9.5,8797,1,5.5
954,8.5,7928,2,15
954,8.5,8477,2,15
954,8.5,8662,1,15
954,8.5,8978,1,15
954,9,8889,1,15
954,9.5,7928,1,15
954,9.5,8151,2,15
954,9.5,8242,1,15
954,9.5,8524,1,15
954,9.5,8706,1,15
954,10,8477,1,15
954,10,8889,1,15
954,10.5,8151,2,15
954,10.5,8195,1,15
954,10.5,8568,1,15
954,10.5,8616,1,15
954,11,8015,1,15
954,11,8195,1,15
954,11,8332,2,15
954,11,8937,1,15
954,11,8978,1,15
954,12,8106,1,15
954,12,8242,1,15
954,12,8426,2,15
955,7,8271,1,10.99
955,7.5,8877,1,10.99
955,7.5,9002,1,10.99
955,8,8831,1,10.99
955,8.5,8138,1,10.99
955,8.5,8318,1,10.99
955,8.5,8831,1,10.99
955,9,8229,1,10.99
955,9,8831,1,10.99
955,10,8182,1,10.99
955,10,8923,1,10.99
955,11,8005,1,10.99
955,11,8318,2,10.99
955,11,8366,1,10.99
955,11,8739,1,10.99
955,11,8923,4,10.99
956,6.5,8048,2,16.5
956,6.5,8271,1,16.5
956,6.5,8366,1,16.5
956,6.5,8413,1,16.5
956,7,8229,1,16.5
956,7,8318,1,16.5
956,7,8603,1,16.5
956,8,7915,1,16.5
956,8.5,8005,1,16.5
956,9,8413,1,16.5
956,9,8463,1,16.5
956,10,8048,1,16.5
957,5.5,7915,1,8.49
957,5.5,8554,1,8.49
957,5.5,8831,1,8.49
958,8.5,8424,1,37.5
958,8.5,8522,1,37.5
958,8.5,8660,1,37.5
958,8.5,8795,1,37.5
958,9,8193,2,37.5
958,9,8660,1,37.5
958,9.5,8566,1,37.5
958,9.5,8614,1,37.5
958,9.5,8751,2,37.5
958,10,8935,2,37.5
958,10.5,8104,1,37.5
958,10.5,8193,2,37.5
958,10.5,8522,1,37.5
958,10.5,8660,1,37.5
958,10.5,8976,1,37.5
958,11,8058,2,37.5
958,11,8378,1,37.5
958,12,8104,1,37.5
958,12,8330,2,37.5
958,12,8424,3,37.5
958,12,8522,1,37.5
959,7.5,8843,2,25
959,8.5,8013,1,25
959,8.5,8660,1,25
959,9,8704,1,25
960,8.5,8193,2,29
960,9.5,7926,1,29
960,9.5,8751,1,29
960,9.5,8887,1,29
960,10,8751,1,29
960,10,8976,2,29
960,10.5,8378,1,29
960,11,8424,1,29
960,11,8704,1,29
960,11,8795,1,29
961,9,8104,1,18.5
961,9.5,8240,1,18.5
961,10.5,8424,1,18.5
961,10.5,8704,2,18.5
961,10.5,8976,1,18.5
962,8.5,8935,1,21.5
962,9.5,8149,1,21.5
962,9.5,8976,1,21.5
962,10,8424,1,21.5
962,10.5,8193,1,21.5
963,8.5,8284,1,32.49
963,8.5,8475,2,32.49
963,9,8424,1,32.49
963,9.5,8149,1,32.49
963,9.5,8284,1,32.49
963,9.5,8976,1,32.49
963,10,8566,1,32.49
963,10.5,8284,1,32.49
963,10.5,8330,1,32.49
963,10.5,8566,2,32.49
963,10.5,8660,1,32.49
963,10.5,8795,1,32.49
963,11,8149,1,32.49
963,11,8475,1,32.49
963,11,8751,1,32.49
963,12,8149,2,32.49
963,12,8240,1,32.49
963,12,8424,1,32.49
964,10,8314,2,28
964,10,8599,1,28
964,11.5,8178,1,28
964,11.5,8225,2,28
964,11.5,8645,1,28
964,11.5,8919,1,28
965,7,8449,1,14
965,7,8591,1,14
965,8,8215,1,14
965,8,8306,1,14
965,8,8449,1,14
965,9,7992,1,14
965,9,8126,1,14
965,9,8353,2,14
965,10,8169,1,14
965,10,8215,1,14
965,10,8864,1,14
965,11,8126,1,14
965,11,8498,1,14
965,11,8819,1,14
967,7,7915,1,19
967,7,8318,1,19
967,7.5,8138,1,19
967,7.5,8554,1,19
967,7.5,9002,1,19
967,8,7915,2,19
967,8,8694,2,19
967,8.5,7915,2,19
967,8.5,8048,1,19
967,8.5,8229,1,19
967,9,8138,1,19
967,9,8413,2,19
967,9,8463,1,19
967,10,8048,2,19
967,10,8966,1,19
967,11,7915,2,19
967,11,8463,1,19
967,11,8649,2,19
967,11,8923,1,19
968,6.5,8282,1,16
968,7.5,8376,1,16
968,8,8473,1,16
968,9,8473,1,16
968,9,8520,1,16
968,10,8011,1,16
969,6,8831,1,18
969,7,8554,1,18
969,7,8923,1,18
969,7.5,8005,1,18
969,7.5,8138,2,18
969,7.5,8511,1,18
969,7.5,8554,1,18
969,8,7915,1,18
969,8,8005,2,18
969,8,8923,1,18
969,8.5,8048,1,18
969,8.5,8182,1,18
970,7,8021,1,12.49
970,7.5,7889,2,12.49
970,9,7889,1,12.49
970,9,8669,1,12.49
971,6.5,8138,2,8
971,7.5,8463,2,8
971,8,8463,1,8
971,8.5,8182,1,8
971,9,8091,1,8
971,9,8182,2,8
971,9,8463,2,8
972,11,8980,2,18
973,6.5,7959,1,24
973,6.5,8463,2,24
973,7,8831,1,24
973,7.5,8318,1,24
973,8,8005,1,24
973,8.5,8739,1,24
973,8.5,8923,1,24
973,9,8048,1,24
973,9,8138,2,24
973,9,8413,1,24
973,10,8091,1,24
974,6,8694,1,17.5
974,6.5,8923,1,17.5
974,8.5,8694,1,17.5
974,9,8138,1,17.5
974,9,8694,1,17.5
974,10,8318,1,17.5
975,7,8125,1,35
975,9,7945,1,35
975,9.5,8259,2,35
975,10,8497,1,35
975,10.5,8726,1,35
975,10.5,8993,1,35
975,11,8399,2,35
975,11.5,8399,1,35
975,11.5,8863,1,35
976,7.5,8067,1,27
976,7.5,8851,1,27
976,8,7935,1,27
976,8,8023,1,27
976,8,8067,1,27
976,8,8249,1,27
976,8,8944,1,27
976,8.5,7935,1,27
976,8.5,8158,1,27
976,8.5,8388,1,27
976,9,8067,2,27
976,9.5,8023,1,27
976,9.5,8762,1,27
977,6,8182,1,5.5
977,6,8877,1,5.5
978,7,8449,1,25
978,9,7992,2,25
979,5.5,8366,2,8.49
979,6.5,8182,2,8.49
980,10.5,8207,1,21.5
980,10.5,8439,1,21.5
980,11,8251,1,21.5
980,11,8811,1,21.5
981,7.5,8110,1,30.5
981,7.5,8200,1,30.5
982,6.5,8048,1,11.49
982,7,8649,1,11.49
982,7.5,8182,1,11.49
982,8,8463,1,11.49
982,8,8554,1,11.49
982,8.5,8923,1,11.49
982,9,8554,1,11.49
983,9,8535,1,27.5
983,10,8161,2,27.5
983,10,8854,1,27.5
983,10.5,8767,1,27.5
983,10.5,8902,1,27.5
984,8,8439,1,27.5
984,8.5,7983,1,27.5
984,9,8902,1,27.5
984,9.5,8490,1,27.5
984,10,8161,1,27.5
984,10.5,8767,1,27.5
984,10.5,8987,2,27.5
984,11,8535,2,27.5
984,11,8582,2,27.5
984,11,8718,1,27.5
984,11,8947,1,27.5
984,11.5,7895,1,27.5
984,11.5,8070,2,27.5
984,11.5,8161,1,27.5
984,11.5,8674,1,27.5
984,11.5,8947,1,27.5
984,12,8251,1,27.5
984,12,8439,1,27.5
984,12,8947,1,27.5
985,9.5,7983,1,27.5
985,9.5,8027,1,27.5
985,9.5,8811,2,27.5
985,9.5,8854,2,27.5
985,10.5,8718,1,27.5
985,11.5,7937,2,27.5
985,11.5,8439,1,27.5
985,11.5,8718,1,27.5
985,11.5,8902,1,27.5
985,12,8027,1,27.5
985,12,8439,1,27.5
986,6,8793,1,25.5
986,7,8101,1,25.5
986,7.5,8840,1,25.5
986,8,8010,1,25.5
986,8.5,8056,2,25.5
986,9,8472,1,25.5
986,9,8563,1,25.5
986,10,8611,1,25.5
986,10,8748,1,25.5
986,10,8840,1,25.5
987,7,8169,1,12.99
987,8,7992,1,12.99
987,8,8169,1,12.99
987,8,8727,1,12.99
987,8,8864,2,12.99
987,9,8449,1,12.99
987,9,8727,1,12.99
987,10,7903,1,12.99
987,10,8400,1,12.99
987,11,8079,1,12.99
987,11,8126,1,12.99
987,11,8260,1,12.99
987,11,8542,2,12.99
987,11,8727,1,12.99
987,11,8819,1,12.99
988,8,8941,2,17.5
988,8.5,8336,1,17.5
988,9,8801,1,17.5
988,10,8893,1,17.5
988,10.5,8801,1,17.5
988,11,8384,1,17.5
988,11.5,8062,1,17.5
988,11.5,8109,2,17.5
988,11.5,8481,1,17.5
988,11.5,8709,1,17.5
989,9,7925,2,55
989,10.5,8057,2,55
989,11,8377,1,55
989,11.5,7969,1,55
989,11.5,8103,1,55
989,11.5,8283,1,55
989,11.5,8377,2,55
989,11.5,8423,1,55
989,11.5,8750,1,55
989,11.5,8975,1,55
989,12,8703,1,55
990,7,8413,1,18.5
990,7,8786,1,18.5
990,7.5,8463,1,18.5
991,6.5,8974,1,9.49
991,7,8749,1,9.49
991,7.5,8520,1,9.49
991,8,8520,3,9.49
992,6,8485,1,12.49
992,7,8247,1,12.49
993,6.5,8102,1,11.99
993,6.5,8612,1,11.99
993,7,8702,1,11.99
993,7,8841,1,11.99
994,6,8485,1,11.49
994,6.5,8113,1,11.49
994,7,8339,1,11.49
994,10,8942,1,11.49
995,6,8052,2,11.99
995,9,8052,1,11.99
995,9,8323,1,11.99
995,9,8559,1,11.99
995,10,8142,1,11.99
996,6,8698,2,10.49
996,6.5,8234,1,10.49
996,7,8468,2,10.49
996,8,8515,1,10.49
996,8,8744,2,10.49
996,8.5,8559,2,10.49
998,6,8091,1,18
998,6,8511,1,18
998,6,8649,1,18
998,6.5,8138,1,18
998,6.5,8271,1,18
998,7,8138,1,18
998,7.5,8229,2,18
998,7.5,8831,1,18
998,8,8739,1,18
998,8.5,8694,1,18
998,10,8005,2,18
998,10,8831,1,18
999,9,8829,1,26.5
999,11,8829,1,26.5
999,11.5,8552,1,26.5
999,11.5,8829,1,26.5
999,12,8921,2,26.5
1000,8,8364,1,35
1000,10,8046,2,35
1000,10,8737,1,35
1000,12,8269,1,35
1001,7,8046,1,32.5
1001,7.5,8180,1,32.5
1001,7.5,8552,1,32.5
1001,7.5,8964,1,32.5
1001,8,8136,1,32.5
1001,8,8784,1,32.5
1001,8.5,8875,1,32.5
1001,8.5,8921,1,32.5
1001,9,8136,1,32.5
1001,9,8461,1,32.5
1001,9.5,7957,1,32.5
1001,9.5,8003,1,32.5
1001,9.5,8136,1,32.5
1001,9.5,8316,1,32.5
1001,9.5,8461,1,32.5
1001,9.5,8509,1,32.5
1001,9.5,8921,3,32.5
1001,10,8089,1,32.5
1001,10,8316,1,32.5
1001,10,8647,2,32.5
1001,10.5,8136,1,32.5
1001,10.5,8411,1,32.5
1001,10.5,8552,1,32.5
1001,10.5,8692,1,32.5
1001,10.5,8737,1,32.5
1001,11,7913,1,32.5
1001,11,8411,1,32.5
1001,11,8552,2,32.5
1001,11,8784,2,32.5
1001,11.5,8089,1,32.5
1001,11.5,8136,1,32.5
1001,11.5,8180,1,32.5
1001,11.5,8269,4,32.5
1001,11.5,8461,1,32.5
1001,11.5,8509,2,32.5
1001,11.5,8552,1,32.5
1001,11.5,8647,1,32.5
1001,11.5,8692,4,32.5
1001,11.5,8875,1,32.5
1001,11.5,8921,3,32.5
